relative_humidity,dry_bulb_temp_f,precip,wind_speed,station_pressure
82.0,39.0,0.04,10.0,29.75
49.0,65.0,,9.0,30.08
33.0,84.0,0.0,13.0,29.92
44.0,47.0,0.0,22.0,29.77
38.0,51.0,,22.0,29.97
90.0,47.0,,5.0,29.97
73.0,71.0,,5.0,29.99
40.0,63.0,0.0,11.0,30.07
66.0,67.0,0.0,10.0,29.65
63.0,40.0,,19.0,29.51
74.0,75.0,0.0,10.0,30.03
42.0,43.0,0.0,13.0,29.9
61.0,31.0,0.0,5.0,30.37
53.0,71.0,0.0,6.0,29.99
33.0,73.0,0.0,14.0,30.05
73.0,39.0,0.0,11.0,30.08
67.0,84.0,0.0,9.0,29.93
60.0,41.0,0.0,7.0,30.28
86.0,45.0,0.02,17.0,29.93
34.0,45.0,,11.0,30.34
49.0,52.0,0.0,14.0,30.0
62.0,60.0,0.0,0.0,30.11
39.0,27.0,0.0,17.0,30.57
64.0,74.0,0.0,17.0,30.03
76.0,42.0,0.0,5.0,30.11
40.0,85.0,,17.0,30.2
48.0,38.0,0.0,17.0,30.05
43.0,19.0,0.0,17.0,30.13
93.0,36.0,0.07,48.0,29.2
93.0,68.0,0.0,6.0,30.21
86.0,40.0,0.0,6.0,29.82
48.0,38.0,0.0,18.0,29.84
41.0,83.0,0.0,9.0,29.85
87.0,39.0,,10.0,30.26
88.0,72.0,,0.0,29.77
33.0,49.0,0.0,15.0,30.23
81.0,66.0,,6.0,29.89
82.0,80.0,0.0,14.0,29.83
43.0,10.0,,17.0,30.4
27.0,59.0,0.0,16.0,30.08
90.0,68.0,0.0,6.0,30.08
69.0,80.0,0.0,15.0,29.8
82.0,46.0,,5.0,30.2
88.0,57.0,0.02,6.0,29.51
34.0,82.0,0.0,14.0,29.9
56.0,45.0,0.0,17.0,29.9
93.0,69.0,0.0,3.0,29.95
45.0,39.0,,21.0,29.9
59.0,70.0,,7.0,30.13
53.0,57.0,,11.0,30.41
41.0,40.0,,10.0,30.33
61.0,48.0,0.0,3.0,30.21
87.0,71.0,,0.0,30.09
84.0,75.0,0.0,9.0,29.95
25.0,48.0,0.0,21.0,29.92
93.0,70.0,0.0,7.0,30.08
36.0,21.0,0.0,0.0,30.43
79.0,83.0,,21.0,29.75
93.0,57.0,0.36,22.0,29.62
93.0,63.0,0.0,6.0,29.84
87.0,56.0,0.0,10.0,30.15
44.0,62.0,0.0,13.0,30.03
28.0,43.0,,15.0,29.67
45.0,39.0,0.0,11.0,30.03
81.0,73.0,0.0,23.0,29.9
36.0,77.0,,9.0,30.08
59.0,31.0,0.0,22.0,29.64
43.0,76.0,0.0,9.0,30.05
82.0,52.0,,23.0,29.73
64.0,36.0,,7.0,30.1
73.0,44.0,0.0,6.0,30.03
100.0,56.0,0.34,7.0,29.98
63.0,26.0,0.0,3.0,29.94
72.0,54.0,0.0,6.0,30.41
73.0,68.0,0.0,10.0,30.19
46.0,62.0,,8.0,29.97
40.0,40.0,,9.0,30.45
87.0,48.0,,21.0,29.98
69.0,78.0,0.0,9.0,29.82
32.0,50.0,,11.0,29.97
65.0,37.0,0.0,5.0,30.25
74.0,74.0,0.0,8.0,29.72
57.0,83.0,0.0,8.0,30.0
77.0,50.0,0.0,5.0,30.03
23.0,58.0,,11.0,30.09
,,,,
57.0,53.0,0.0,8.0,30.23
56.0,63.0,,20.0,29.75
87.0,59.0,0.0,9.0,29.87
73.0,68.0,,15.0,30.18
90.0,65.0,0.0,21.0,29.81
48.0,39.0,0.0,18.0,29.93
88.0,61.0,0.0,11.0,30.07
70.0,64.0,0.0,3.0,29.95
47.0,55.0,0.0,22.0,30.09
90.0,80.0,0.0,10.0,30.01
83.0,52.0,0.0,6.0,30.31
60.0,22.0,0.0,8.0,30.61
66.0,47.0,0.0,13.0,30.39
72.0,54.0,0.0,7.0,30.3
100.0,61.0,,15.0,29.64
25.0,46.0,0.0,13.0,30.15
44.0,90.0,0.0,16.0,29.86
,,,,
68.0,64.0,,10.0,30.16
50.0,66.0,0.0,13.0,29.76
72.0,59.0,0.0,7.0,30.11
86.0,62.0,0.01,3.0,29.9
55.0,40.0,0.0,9.0,30.19
48.0,36.0,0.0,14.0,29.8
88.0,74.0,0.0,0.0,29.85
57.0,38.0,,10.0,30.41
89.0,75.0,,5.0,29.77
67.0,79.0,,7.0,29.9
43.0,33.0,0.0,8.0,30.68
64.0,30.0,0.0,15.0,30.33
72.0,76.0,0.0,7.0,29.94
82.0,76.0,,7.0,29.96
88.0,59.0,,16.0,30.0
93.0,46.0,,3.0,29.66
90.0,55.0,0.02,6.0,29.92
93.0,66.0,0.05,8.0,29.97
62.0,37.0,,9.0,30.59
44.0,72.0,0.0,21.0,29.68
76.0,43.0,0.0,7.0,30.32
87.0,32.0,0.01,8.0,29.37
24.0,33.0,0.0,17.0,30.13
44.0,38.0,,7.0,30.04
77.0,85.0,0.0,13.0,29.85
80.0,43.0,0.0,8.0,30.05
91.0,74.0,,8.0,29.93
55.0,39.0,0.0,9.0,30.35
87.0,43.0,,0.0,29.93
100.0,54.0,,0.0,29.79
51.0,67.0,0.0,14.0,29.61
84.0,75.0,0.02,7.0,29.93
93.0,67.0,0.0,6.0,29.96
93.0,52.0,0.08,7.0,29.73
89.0,37.0,,8.0,30.17
